Iter,RawNAG,SigmoidNAG,SigmoidNAGQG
0,0.09871666666666666,0.09871666666666666,0.09871666666666666
1,0.5681,0.5681,0.6091666666666666
2,0.09643333333333333,0.5681,0.6927166666666666
3,0.10381666666666667,0.5681,0.6854166666666667
4,0.15743333333333334,0.5681,0.6914333333333333
5,0.324,0.5681,0.69555
6,0.11236666666666667,0.5681,0.7022333333333334
7,0.1228,0.5681,0.7124166666666667
8,0.09985,0.5681,0.7260833333333333
9,0.1313,0.5681,0.7419333333333333
10,0.20118333333333333,0.5681,0.7557
11,0.18915,0.5681,0.7666166666666666
12,0.09863333333333334,0.5681,0.7741
13,0.24346666666666666,0.5681,0.7814833333333333
14,0.2962,0.5682666666666667,0.7887833333333333
15,0.35523333333333335,0.5797333333333333,0.7953
16,0.4304,0.6623333333333333,0.80045
17,0.5338833333333334,0.5275333333333333,0.8046333333333333
18,0.38693333333333335,0.42725,0.8085666666666667
19,0.4796166666666667,0.47035,0.8122666666666667
20,0.5007833333333334,0.64495,0.8150333333333334
21,0.4993666666666667,0.7722833333333333,0.8177333333333333
22,0.49256666666666665,0.7368666666666667,0.8200166666666666
23,0.551,0.6304833333333333,0.8227666666666666
24,0.5228666666666667,0.5192333333333333,0.82565
25,0.4611,0.41431666666666667,0.82895
26,0.47728333333333334,0.4055666666666667,0.83185
27,0.5777166666666667,0.5617666666666666,0.83435
28,0.6151333333333333,0.5923833333333334,0.83705
29,0.43106666666666665,0.6582833333333333,0.83995
30,0.35963333333333336,0.6789833333333334,0.8424
31,0.40705,0.6392666666666666,0.8447166666666667
32,0.5253833333333333,0.6137333333333334,0.8467833333333333
33,0.6212,0.6349,0.84865
34,0.5955333333333334,0.6806333333333333,0.8504833333333334
35,0.41656666666666664,0.6592166666666667,0.8525
36,0.31266666666666665,0.59025,0.8547166666666667
37,0.3652666666666667,0.6213166666666666,0.8571833333333333
38,0.56635,0.6675333333333333,0.8593166666666666
39,0.7021166666666666,0.6709666666666667,0.8611666666666666
40,0.6870333333333334,0.7176,0.863
41,0.6728333333333333,0.7166666666666667,0.8651833333333333
42,0.6763833333333333,0.6906,0.8673166666666666
43,0.6905333333333333,0.6921833333333334,0.8693
44,0.6989333333333333,0.7251166666666666,0.8711833333333333
45,0.7001,0.7571666666666667,0.8733833333333333
46,0.7007666666666666,0.75695,0.8749166666666667
47,0.7032,0.7341,0.8766333333333334
48,0.7041166666666666,0.7453166666666666,0.8785
49,0.6985333333333333,0.7862666666666667,0.8799166666666667
50,0.6911166666666667,0.7961,0.8814
51,0.69005,0.78105,0.8831
52,0.69955,0.7612666666666666,0.8842666666666666
53,0.7243333333333334,0.7526,0.88565
54,0.7580666666666667,0.7671166666666667,0.8871
55,0.79005,0.7963333333333333,0.8884
56,0.8043,0.8177666666666666,0.8897833333333334
57,0.7930333333333334,0.81985,0.89125
58,0.7570833333333333,0.8033,0.8927666666666667
59,0.7149833333333333,0.7809166666666667,0.8940666666666667
60,0.6859,0.7705833333333333,0.89525
61,0.6824833333333333,0.7819833333333334,0.8967666666666667
