Iter,RawNAG,SigmoidNAG,SigmoidNAGQG
0,0.23025850929940433,-415888.30833596725,-415888.30833596725
1,0.22763192034807608,-207626.35462501363,-412039.31887084804
2,1.7418463488635707,-9426254.086746642,-349421.17607962096
3,2.490911739165352,-inf,-191070.79209040717
4,3.072921943128866,-inf,-186919.4960211536
5,4.012953976711144,-inf,-183793.47066893693
6,4.448024588013228,-inf,-176806.4553354861
7,4.673007758593423,-inf,-168577.1913329866
8,5.698449943077334,-inf,-161340.38764964373
9,5.464260937266687,-inf,-155533.05833108202
10,5.401709472150007,-inf,-150047.43578845868
11,4.318367001434296,-inf,-143991.72959509562
12,5.171205565674355,-inf,-137710.7750761936
13,1.3914822279006092,-inf,-131906.5795638993
14,1.4101654278577689,-inf,-126724.10638011327
15,1.8632604011971574,-1830557.22143352,-121909.40880491927
16,2.0292357805002177,-inf,-117283.34905731707
17,2.1683283101726807,-inf,-112886.37047707963
18,2.5287824600962954,-907567.8571891316,-108835.15093026274
19,2.327809006767741,-564737.7952257557,-105155.423998563
20,2.147969240196659,-inf,-101762.81846669012
21,1.9511679641084838,-inf,-98566.36437006122
22,1.7990214116276138,-inf,-95545.3765385064
23,1.5681030598518155,-inf,-92724.61720584807
24,1.462843831212517,-inf,-90114.00247984527
25,1.4026506263153529,-inf,-87690.8763474507
26,1.1486480817712592,-inf,-85422.88297341259
27,0.8248748010129501,-inf,-83290.06825602689
28,0.6942291437867456,-inf,-81285.16432710792
29,0.8631539136314305,-inf,-79401.46332628
30,0.9468057481019752,-inf,-77626.51036975357
31,0.6972868032381694,-343867.23095382267,-75946.89546219578
32,0.4042663273849696,-329447.4068395175,-74354.47981664121
33,0.25965122013226466,-274418.1905230461,-72845.35379852552
34,0.2826508137587756,-225649.98387472273,-71414.51472310498
35,0.571666069972351,-216120.15092067167,-70053.85973599188
36,0.9027770884562123,-278606.1451917838,-68755.02504366444
37,0.7381628946993125,-247569.08491835184,-67512.66444060174
38,0.3719126346461999,-206739.00930400647,-66324.50759687711
39,0.2574843584205396,-212410.64217732378,-65188.814196849635
40,0.2706026708570361,-193781.4938718557,-64102.28192131227
41,0.28903295274193563,-189244.00110158036,-63060.29013437828
42,0.3022984285598564,-191599.00500830275,-62058.626198587015
43,0.3099406760284235,-181957.77770271798,-61094.6267316043
44,0.3189050315176753,-162432.07955047706,-60166.829976511544
45,0.33037167445199767,-146991.9146116773,-59273.9306293977
46,0.3370821351810953,-150858.86175584025,-58414.183931731386
47,0.3332392086233826,-174921.0586449489,-57585.5612091073
48,0.32144734584935897,-170485.763164993,-56786.17810922291
49,0.30677031919975045,-138731.1325608391,-56014.48060029161
50,0.28958924352087745,-127954.54947993369,-55269.118839796334
51,0.26584760026206794,-130254.4564460986,-54548.78605127821
52,0.2311807078042689,-inf,-53852.24643376708
53,0.18801117913605636,-inf,-53178.47773902144
54,0.1457606090605858,-inf,-52526.692563625445
55,0.11541809030729254,-inf,-51896.153644717444
56,0.1054878059624028,-inf,-51285.952798345694
57,0.11933621827799189,-inf,-50694.973139104564
